region,year,mig_total,mig_youth,pop_total,pop_youth,총_순이동률,청년_순이동률,bdg_관광,bdg_농업,bdg_일자리,bdg_복지,bdg_정주여건,bdg_기타,ep_관광,ep_농업,ep_일자리,ep_복지,ep_정주여건,ep_기타,treated,재정자립도,고령인구,고령화율,사업체수,log사업체수,행정유형,행정유형2,ep_A_청년정착,ep_B_생산유통,ep_C_어메니티,유형
경북영천시,2022,129.0,-578.0,101088.0,17752.0,0.1276115859449192,-3.25597115817936,0.0,0.0,0.0,0.0,79.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.46,30867.0,30.53478157644825,3998.0,8.293549515060345,시,시,0.0,0.0,0.0,대형도시형
경북영천시,2023,-46.0,-563.0,100212.0,16879.0,-0.0459026863050333,-3.335505657918123,0.0,0.0,0.0,0.0,188.63,0.0,0.0,0.0,0.0,0.0,5.8493,0.0,1,12.83,31782.0,31.71476469883846,3848.0,8.255308811785596,시,시,0.0,0.0,0.0,대형도시형
경북영천시,2024,-1196.0,-889.0,98143.0,15699.0,-1.218629958326116,-5.662781068857889,0.0,0.0,0.0,0.0,183.3787,0.0,0.0,0.0,0.0,0.0,72.5665,0.0,1,12.74,32977.0,33.600970013144085,3734.0,8.225235324101668,시,시,0.0,0.0,0.0,대형도시형
경북울릉군,2019,-187.0,-83.0,9617.0,1882.0,-1.944473328480815,-4.410201912858661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.02,2341.0,24.34231049183737,604.0,6.403574197934815,군,군,0.0,0.0,0.0,소형농촌형
경북울릉군,2020,-513.0,-169.0,9077.0,1685.0,-5.651647019940508,-10.029673590504451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.41,2386.0,26.286217913407512,457.0,6.124683390894205,군,군,0.0,0.0,0.0,소형농촌형
경북울릉군,2021,-92.0,-32.0,8867.0,1592.0,-1.0375549791361227,-2.010050251256281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.21,2390.0,26.95387391451449,545.0,6.300785794663244,군,군,0.0,0.0,0.0,소형농촌형
경북울릉군,2022,208.0,75.0,8996.0,1617.0,2.312138728323699,4.638218923933209,0.0,0.0,0.0,0.0,31.03,0.0,0.0,0.0,0.0,0.0,0.1787,0.0,1,11.59,2511.0,27.912405513561584,674.0,6.513230110912307,군,군,0.0,0.0,0.0,소형농촌형
경북울릉군,2023,128.0,35.0,9077.0,1607.0,1.4101575410377878,2.177971375233354,62.38,1.0875,0.0,0.0,22.3038,0.0,0.4295,0.6775,0.0,0.0,10.1848,0.0,1,11.46,2629.0,28.96331387022144,704.0,6.556778356158042,군,군,0.0,0.0,0.6775,소형농촌형
경북울릉군,2024,103.0,19.0,9099.0,1565.0,1.1319925266512805,1.2140575079872205,61.9505,23.5725,2.15,0.0,62.6134,0.0,20.9175,5.41,0.3816,0.0,34.6947,0.0,1,10.23,2742.0,30.13517969007583,697.0,6.546785410760524,군,군,0.0,0.0,5.41,소형농촌형
경북울진군,2019,-440.0,-229.0,49314.0,9137.0,-0.8922415541225616,-2.5062930940133525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.84,13356.0,27.08358681104757,1824.0,7.508787170634276,군,군,0.0,0.0,0.0,소형농촌형
경북울진군,2020,-217.0,-318.0,48716.0,8775.0,-0.4454388701863864,-3.623931623931624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.69,13643.0,28.005172838492488,1526.0,7.330405211844402,군,군,0.0,0.0,0.0,소형농촌형
경북울진군,2021,-304.0,-346.0,47858.0,8329.0,-0.6352125036566509,-4.154160163284908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.16,14013.0,29.28037109783108,1669.0,7.419979923661835,군,군,0.0,0.0,0.0,소형농촌형
경북울진군,2022,-314.0,-308.0,47030.0,7887.0,-0.6676589411014247,-3.905160390516039,26.0,40.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.63,14284.0,30.37210291303424,1707.0,7.442492722794441,군,군,0.0,0.0,0.0,소형농촌형
경북울진군,2023,81.0,-93.0,46669.0,7669.0,0.1735627504339068,-1.2126744034424306,55.5,104.88,0.0,0.0,0.0,0.0,4.5519,8.4605,0.0,0.0,0.0,0.0,1,10.89,14583.0,31.24772332811931,1743.0,7.463363045520021,군,군,0.010692,0.0,8.4497732,소형농촌형
경북울진군,2024,-88.0,-113.0,46124.0,7544.0,-0.1907900442286011,-1.497879109225875,52.4377,143.8962,0.0,0.0,0.0,0.0,21.9379,58.5761,0.0,0.0,0.0,0.0,1,11.7,14955.0,32.42346717544012,1727.0,7.454141078146678,군,군,20.7637052,4.0839974,33.7284423,소형농촌형
경북의성군,2019,267.0,-152.0,52595.0,6921.0,0.5076528187090028,-2.19621441988152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.54,21005.0,39.93725639319327,1676.0,7.424165281042028,군,군,0.0,0.0,0.0,소형농촌형
경북의성군,2020,-185.0,-470.0,51724.0,6397.0,-0.3576676204469878,-7.347193997186181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.91,21478.0,41.52424406465084,1507.0,7.317876198626496,군,군,0.0,0.0,0.0,소형농촌형
경북의성군,2021,-62.0,-454.0,50632.0,5784.0,-0.1224522041396745,-7.84923928077455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.45,21861.0,43.1762521725391,1448.0,7.277938572945661,군,군,0.0,0.0,0.0,소형농촌형
경북의성군,2022,561.0,-123.0,50186.0,5539.0,1.1178416291396007,-2.2206174399711136,14.0,0.0,0.0,37.43,0.0,0.0,1.078,0.0,0.0,12.1459,0.0,0.0,1,8.24,22213.0,44.261347786235206,1475.0,7.29641326877392,군,군,0.0,0.0,0.0,소형농촌형
경북의성군,2023,774.0,-49.0,50086.0,5378.0,1.5453420117398076,-0.9111193752324284,42.422,7.2,0.0,87.3341,0.0,0.0,29.191,3.4192,0.0,54.7803,0.0,0.0,1,9.26,22723.0,45.36796709659386,1519.0,7.325807502595773,군,군,0.0,0.0,3.41915,소형농촌형
경북의성군,2024,-508.0,-392.0,48690.0,4900.0,-1.0433353871431503,-8.0,31.0685,10.1308,4.3333,62.4585,1.0,0.0,18.8475,6.6371,4.3333,56.7766,1.0,0.0,1,9.35,23118.0,47.4799753542822,1455.0,7.282761179605593,군,군,0.0,0.0,6.6371032,소형농촌형
경북청도군,2019,308.0,-216.0,42910.0,6107.0,0.7177814029363785,-3.536924840347143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.44,15541.0,36.21766487998136,1727.0,7.454141078146678,군,군,0.0,0.0,0.0,소형농촌형
경북청도군,2020,-110.0,-420.0,42263.0,5642.0,-0.2602749449873411,-7.444168734491314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.3,16027.0,37.922059484655605,1564.0,7.355001921105257,군,군,0.0,0.0,0.0,소형농촌형
경북청도군,2021,276.0,-326.0,41891.0,5157.0,0.6588527368647203,-6.321504750824122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.5,16444.0,39.25425509059225,1365.0,7.21890970761906,군,군,0.0,0.0,0.0,소형농촌형
경북청도군,2022,423.0,-191.0,41614.0,4822.0,1.0164848368337578,-3.9610120282040646,60.83,9.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1,8.91,16896.0,40.60172057480656,1578.0,7.363913501405819,군,군,0.0,0.0,9.0,소형농촌형
경북청도군,2023,271.0,-197.0,41316.0,4526.0,0.6559202246103205,-4.352629253203712,123.38,25.0,0.0,3.0,0.434,0.0,3.48,24.6864,0.0,1.2,0.4058,0.0,1,8.23,17342.0,41.974053635395485,1722.0,7.451241684987676,군,군,0.0,0.0,24.68635,소형농촌형
경북청도군,2024,-123.0,-326.0,40582.0,4156.0,-0.303090039919176,-7.844080846968239,172.64,37.5336,0.0,5.9,46.322,0.0,69.1299,5.2136,0.0,5.631,46.3026,0.0,1,9.6,17964.0,44.26593070819575,1741.0,7.462214939768189,군,군,0.0,0.0,5.21365,소형농촌형
경북청송군,2019,-29.0,-129.0,25416.0,3708.0,-0.114101353478124,-3.4789644012944985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.74,9135.0,35.94192634560906,794.0,6.677083461247136,군,군,0.0,0.0,0.0,소형농촌형
경북청송군,2020,-48.0,-279.0,25044.0,3387.0,-0.191662673694298,-8.237378210806023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.82,9382.0,37.462066762498,717.0,6.57507584059962,군,군,0.0,0.0,0.0,소형농촌형
경북청송군,2021,-139.0,-214.0,24539.0,3126.0,-0.5664452504177024,-6.8458093410108765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.9,9530.0,38.83613839194752,741.0,6.608000625296087,군,군,0.0,0.0,0.0,소형농촌형
경북청송군,2022,145.0,-91.0,24295.0,2981.0,0.5968306235850998,-3.0526668903052667,0.0,15.83,0.0,0.0,0.0,0.0,0.0,11.2137,0.0,0.0,0.0,0.0,1,6.77,9822.0,40.42807161967483,778.0,6.656726524178391,군,군,0.0,11.2137212,0.0,소형농촌형
경북청송군,2023,28.0,-61.0,24019.0,2868.0,0.1165743786169282,-2.126917712691771,0.0,68.1663,0.0,0.0,0.0,0.0,0.0,58.3991,0.0,0.0,0.0,0.0,1,6.93,10043.0,41.81273158749323,768.0,6.643789733147672,군,군,0.0,58.3991478,0.0,소형농촌형
경북청송군,2024,6.0,-110.0,23716.0,2699.0,0.0252993759487265,-4.075583549462764,0.0,9.7602,0.0,0.0,0.0,0.0,0.0,7.5208,0.0,0.0,0.0,0.0,1,7.45,10367.0,43.71310507674144,783.0,6.663132695990803,군,군,0.0,7.5207728,0.0,소형농촌형
대구군위군,2019,172.0,-105.0,23843.0,3229.0,0.7213857316612843,-3.2517807370703005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.17,0.0,44.85383678440925,878.0,6.777646593635117,군,군,0.0,0.0,0.0,소형농촌형
대구군위군,2020,-297.0,-370.0,23256.0,2831.0,-1.2770897832817338,-13.06958671847404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.43,0.0,44.85383678440925,878.0,6.777646593635117,군,군,0.0,0.0,0.0,소형농촌형
대구군위군,2021,87.0,-177.0,22945.0,2585.0,0.3791675746349967,-6.847195357833656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.965,0.0,44.85383678440925,878.0,6.777646593635117,군,군,0.0,0.0,0.0,소형농촌형
대구군위군,2022,771.0,58.0,23340.0,2609.0,3.3033419023136243,2.2230739747029515,0.0,0.0,17.5,40.93,0.6,0.0,0.0,0.0,0.0,0.1361,0.0,0.0,1,6.5,0.0,44.85383678440925,878.0,6.777646593635117,군,군,0.0,0.0,0.0,소형농촌형
대구군위군,2023,34.0,-187.0,22988.0,2353.0,0.1479032538715851,-7.947301317467064,0.0,0.0,54.0,77.232,15.0,0.0,0.0,0.0,2.6366,75.481,7.782,0.0,1,7.39,10311.0,44.85383678440925,878.0,6.777646593635117,군,군,0.0,0.0,0.0,소형농촌형
대구군위군,2024,-168.0,-207.0,22463.0,2114.0,-0.747896540978498,-9.7918637653737,0.0,0.0,51.3634,0.8021,84.065,0.0,0.0,0.0,0.1945,0.8021,71.0646,0.0,1,7.39,10629.0,47.31781151226461,861.0,6.7580945044277305,군,군,0.0,0.0,0.0,소형농촌형
대구남구,2019,-1800.0,-548.0,148113.0,37946.0,-1.2152883271556176,-1.4441574869551468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.5,32987.0,22.2715089154902,5347.0,8.584290934948731,구,군,0.0,0.0,0.0,대형도시형
대구남구,2020,-612.0,212.0,146632.0,37635.0,-0.4173713786895084,0.563305433771755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.01,34187.0,23.31482895957226,4449.0,8.400434630806041,구,군,0.0,0.0,0.0,대형도시형
대구남구,2021,-1858.0,-508.0,143175.0,36448.0,-1.2977125894883883,-1.393766461808604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.91,34614.0,24.17600838135149,4289.0,8.36380888451688,구,군,0.0,0.0,0.0,대형도시형
대구남구,2022,-187.0,-8.0,141519.0,35678.0,-0.1321377341558377,-0.0224227815460507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.08,35590.0,25.14856662356292,4655.0,8.445697189711167,구,군,0.0,0.0,0.0,대형도시형
대구남구,2023,-1432.0,-833.0,139187.0,34443.0,-1.028831715605624,-2.4184885172604016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.63,36561.0,26.26753935353158,4830.0,8.482601746646619,구,군,0.0,0.0,0.0,대형도시형
대구남구,2024,-1890.0,-1069.0,136263.0,33052.0,-1.3870236234340942,-3.2342974706523053,0.0,0.0,0.0,0.0,38.4,0.0,0.0,0.0,0.0,0.0,0.8301,0.0,1,11.08,37735.0,27.692770598034684,4875.0,8.491875383431948,구,군,0.0,0.0,0.0,대형도시형
대전대덕구,2019,-4775.0,-2535.0,177031.0,45231.0,-2.6972677101750544,-5.604563242024276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.97,26039.0,14.70872333094204,8879.0,9.091444217032327,구,시,0.0,0.0,0.0,대형도시형
대전대덕구,2020,-375.0,-539.0,176384.0,44705.0,-0.2126043178519593,-1.2056816910860084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.83,27869.0,15.800185957910015,7914.0,8.97638862194537,구,시,0.0,0.0,0.0,대형도시형
대전대덕구,2021,-825.0,-330.0,175046.0,44038.0,-0.4713046856254927,-0.7493528316453971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.82,29494.0,16.84928533071307,7615.0,8.937875265329263,구,시,0.0,0.0,0.0,대형도시형
대전대덕구,2022,-1688.0,-1027.0,172746.0,42475.0,-0.9771572134810648,-2.417892878163626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.43,31284.0,18.109825987287696,8323.0,9.026778045746097,구,시,0.0,0.0,0.0,대형도시형
대전대덕구,2023,-2465.0,-1434.0,169853.0,40792.0,-1.451254908656309,-3.5153951755246124,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.353,0.0,1,14.42,33053.0,19.459768152461248,8417.0,9.038008749211576,구,시,0.0,0.0,0.0,대형도시형
대전대덕구,2024,-1161.0,-652.0,168217.0,39991.0,-0.6901799461409964,-1.6303668325373208,0.0,0.0,0.0,0.0,28.647,0.0,0.0,0.0,0.0,0.0,23.4205,0.0,1,14.16,35155.0,20.898601211530345,8531.0,9.051461866908694,구,시,0.0,0.0,0.0,대형도시형
부산금정구,2019,-3324.0,-2043.0,239062.0,61448.0,-1.3904342806468617,-3.324762400729072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.58,46642.0,19.51041989107428,8622.0,9.06207235530708,구,시,0.0,0.0,0.0,대형도시형
부산금정구,2020,-5252.0,-2516.0,232666.0,58537.0,-2.257313058203605,-4.298136221535097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.52,48920.0,21.02584821159946,7172.0,8.877939834725023,구,시,0.0,0.0,0.0,대형도시형
부산금정구,2021,-2684.0,-1479.0,228049.0,56193.0,-1.1769400435871238,-2.632000427099461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.99,50401.0,22.10095198838846,7605.0,8.936561204693394,구,시,0.0,0.0,0.0,대형도시형
부산금정구,2022,-5078.0,-2459.0,221256.0,53042.0,-2.295079003507249,-4.635948870706233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.77,52128.0,23.56003904978848,7920.0,8.977146484808472,구,시,0.0,0.0,0.0,대형도시형
부산금정구,2023,-4379.0,-2504.0,215590.0,50214.0,-2.031170276914514,-4.98665710757956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.07,54066.0,25.078157613989514,7818.0,8.9641840463529,구,시,0.0,0.0,0.0,대형도시형
부산금정구,2024,-4331.0,-2238.0,209932.0,47914.0,-2.063048987291123,-4.670868639646033,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.496,0.0,0.0,0.0,1,15.93,56243.0,26.79105615151573,7799.0,8.961750799330497,구,시,0.0,0.0,0.0,대형도시형
부산동구,2019,1746.0,711.0,88165.0,20645.0,1.9803777009017185,3.443933155727779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.64,22257.0,25.24471162025747,6323.0,8.751949058058614,구,군,0.0,0.0,0.0,대형도시형
부산동구,2020,1230.0,572.0,88901.0,20867.0,1.383561489747022,2.7411702688455457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.82,23381.0,26.300041619329367,5594.0,8.629449873761905,구,군,0.0,0.0,0.0,대형도시형
부산동구,2021,-151.0,235.0,87679.0,20678.0,-0.1722191174625623,1.1364735467646774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.73,23760.0,27.09884921132769,5602.0,8.630878955820053,구,군,0.0,0.0,0.0,대형도시형
부산동구,2022,-64.0,70.0,86462.0,20108.0,-0.0740209571835025,0.3481201511836085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.3,24354.0,28.16728736323472,5776.0,8.661466680572662,구,군,0.0,0.0,0.0,대형도시형
부산동구,2023,1932.0,747.0,87792.0,20321.0,2.200656096227447,3.6760001968407066,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.27,25093.0,28.58233096409696,5640.0,8.637639344492104,구,군,0.0,0.0,0.0,대형도시형
부산동구,2024,-1237.0,-209.0,85911.0,19615.0,-1.4398621829567808,-1.0655110884527148,0.0,0.0,0.0,51.6,67.6341,0.0,0.0,0.0,0.0,6.5985,39.4114,0.0,1,16.56,25661.0,29.86928332809536,5681.0,8.644882552557126,구,군,0.0,0.0,0.0,대형도시형
부산영도구,2019,-2574.0,-1445.0,116711.0,24128.0,-2.205447644180925,-5.988892572944297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.52,30116.0,25.803908800370145,4294.0,8.364973978438726,구,군,0.0,0.0,0.0,소형농촌형
부산영도구,2020,-2479.0,-1226.0,113342.0,22600.0,-2.1871856858004977,-5.424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.08,31483.0,27.77699352402464,3710.0,8.21878715560148,구,군,0.0,0.0,0.0,소형농촌형
부산영도구,2021,-569.0,-365.0,110638.0,21718.0,-0.5142898461649704,-1.6806335758357125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.35,31981.0,28.90598166995065,3859.0,8.258163361537619,구,군,0.0,0.0,0.0,소형농촌형
부산영도구,2022,-1079.0,-685.0,108156.0,20480.0,-0.9976330485594882,-3.3447265625,15.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.18,32778.0,30.306224342616225,4103.0,8.319473692442186,구,군,0.0,0.0,0.0,소형농촌형
부산영도구,2023,-575.0,-568.0,106548.0,19435.0,-0.5396628749483801,-2.9225623874453306,53.0,0.0,0.0,0.0,27.0,0.0,0.5056,0.0,0.0,0.0,15.0638,0.0,1,10.72,33675.0,31.60547358936817,4290.0,8.364042011922063,구,군,0.0,0.0,0.0,소형농촌형
부산영도구,2024,-1756.0,-960.0,103737.0,18215.0,-1.6927422231219331,-5.270381553664563,119.4944,0.0,0.0,0.0,11.5286,0.0,26.711,0.0,0.0,0.0,5.6079,0.0,1,9.25,34671.0,33.422019144567514,4212.0,8.345692873253865,구,군,0.0,0.0,0.0,소형농촌형
전남강진군,2019,-587.0,-448.0,35286.0,5655.0,-1.663549283001757,-7.922192749778957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.88,11883.0,33.67624553647339,1480.0,7.299797366758161,군,군,0.0,0.0,0.0,소형농촌형
전남강진군,2020,-365.0,-366.0,34597.0,5326.0,-1.0550047691996416,-6.871948929778446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.8,12035.0,34.786253143336126,1234.0,7.1180162044653335,군,군,0.0,0.0,0.0,소형농촌형
전남강진군,2021,-305.0,-355.0,33753.0,4942.0,-0.903623381625337,-7.1833265884257385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.32,12131.0,35.94050899179332,1212.0,7.10002716662926,군,군,0.0,0.0,0.0,소형농촌형
전남강진군,2022,-50.0,-199.0,33177.0,4679.0,-0.1507068149621725,-4.253045522547553,8.25,22.7,0.0,0.0,20.65,0.0,0.8209,0.0,0.0,0.0,0.2004,0.0,1,7.8,12278.0,37.0075654821111,1243.0,7.125283091510712,군,군,0.0,0.0,0.0,소형농촌형
전남강진군,2023,-53.0,-130.0,32722.0,4493.0,-0.1619705396980624,-2.8933897173380814,27.6791,43.94,0.0,0.0,29.1596,0.0,4.0256,24.1867,0.0,0.0,7.6064,0.0,1,7.61,12505.0,38.215879224986246,1236.0,7.119635638017636,군,군,0.0,0.0,24.1866721,소형농촌형
전남강진군,2024,-93.0,-137.0,32189.0,4369.0,-0.2889185746683649,-3.135728999771114,59.1655,49.2588,0.0,0.0,23.496,0.0,28.5151,34.863,0.0,0.0,8.2916,0.0,1,7.83,12685.0,39.40787225449688,1222.0,7.108244139731541,군,군,0.0,0.0,34.8629864,소형농촌형
전남고흥군,2019,-114.0,-517.0,64913.0,8479.0,-0.1756196755657572,-6.097417148248614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.16,25806.0,39.75474866359589,2110.0,7.654443226470112,군,군,0.0,0.0,0.0,소형농촌형
전남고흥군,2020,-200.0,-646.0,63922.0,7855.0,-0.3128813241137637,-8.224061107574792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.08,26298.0,41.14076530771878,1933.0,7.566828479208331,군,군,0.0,0.0,0.0,소형농촌형
전남고흥군,2021,-144.0,-548.0,62762.0,7262.0,-0.2294381950861986,-7.546130542550261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.46,26507.0,42.23415442465186,2045.0,7.623153068476902,군,군,0.0,0.0,0.0,소형농촌형
전남고흥군,2022,289.0,-331.0,61880.0,6884.0,0.467032967032967,-4.808251016850669,0.0,55.3,12.0,11.7,13.4362,0.0,0.0,0.0,0.0,0.0,0.2288,0.0,1,6.33,26717.0,43.17550096961862,2096.0,7.647786045440933,군,군,0.0,0.0,0.0,소형농촌형
전남고흥군,2023,193.0,-198.0,61113.0,6653.0,0.3158084204670037,-2.976101007064482,0.0,110.8,39.06,16.627,41.7449,0.0,0.0,110.8,8.9838,1.6597,5.7075,0.0,1,6.76,27061.0,44.28026770081652,2085.0,7.642524134232902,군,군,0.0,0.0,110.8,소형농촌형
전남고흥군,2024,63.0,-275.0,60190.0,6369.0,0.1046685495929556,-4.317789291882556,0.0,16.2,44.0762,13.1184,95.1151,0.2035,0.0,16.2,31.6097,12.9105,19.0327,0.1271,1,7.1,27498.0,45.68532978900149,2095.0,7.647308832356238,군,군,0.0,0.0,16.2,소형농촌형
전남곡성군,2019,-450.0,-423.0,28887.0,4481.0,-1.5577941634645345,-9.439857174737782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.09,10084.0,34.90843632083636,968.0,6.875232087276577,군,군,0.0,0.0,0.0,소형농촌형
전남곡성군,2020,-478.0,-465.0,28039.0,4105.0,-1.7047683583580016,-11.32764920828258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.49,10185.0,36.32440529262813,895.0,6.796823718274855,군,군,0.0,0.0,0.0,소형농촌형
전남곡성군,2021,-108.0,-343.0,27535.0,3792.0,-0.3922280733611767,-9.04535864978903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.38,10233.0,37.16360995097149,941.0,6.846943139585379,군,군,0.0,0.0,0.0,소형농촌형
전남곡성군,2022,57.0,-166.0,27060.0,3666.0,0.2106430155210643,-4.528096017457719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.29,10368.0,38.31485587583149,977.0,6.884486652042782,군,군,0.0,0.0,0.0,소형농촌형
전남곡성군,2023,247.0,-106.0,26905.0,3568.0,0.9180449730533358,-2.9708520179372195,0.0,0.0,0.0,0.0,0.4844,0.0,0.0,0.0,0.0,0.0,0.4135,0.0,1,8.67,10576.0,39.30867868425943,1056.0,6.962243464266207,군,군,0.0,0.0,0.0,소형농촌형
전남곡성군,2024,43.0,-164.0,26566.0,3428.0,0.1618610253707746,-4.784130688448075,0.0,0.0,0.0,0.0,0.5814,0.0,0.0,0.0,0.0,0.0,0.4607,0.0,1,9.26,10765.0,40.52171949107882,1045.0,6.951772164398911,군,군,0.0,0.0,0.0,소형농촌형
전남담양군,2019,-43.0,-34.0,46535.0,8934.0,-0.0924035672074782,-0.3805686142825162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.32,13960.0,29.9989255399162,2115.0,7.656810091480378,군,군,0.0,0.0,0.0,소형농촌형
전남담양군,2020,53.0,-499.0,46280.0,8478.0,0.1145203111495246,-5.885822127860344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.3,14436.0,31.19273984442524,1921.0,7.560601162768557,군,군,0.0,0.0,0.0,소형농촌형
전남담양군,2021,450.0,-365.0,46180.0,8077.0,0.97444781290602,-4.519004580908753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.64,14662.0,31.749675184062365,2097.0,7.64826303090192,군,군,0.0,0.0,0.0,소형농촌형
전남담양군,2022,158.0,-347.0,45792.0,7600.0,0.3450384346610762,-4.565789473684211,0.0,26.9,0.0,37.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.73,15058.0,32.883473095737244,2197.0,7.69484807238461,군,군,0.0,0.0,0.0,소형농촌형
